X,Y,OBJECTID,Plant_Name,Utility_Na,sector_nam,City,County,StateName,Zip,Street_Add,PrimSource,Total_MW,source_des,tech_desc,GlobalID
-123.278611000097555,45.108888999727583,5623,Yamhill Solar LLC,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Amity,Yamhill,Oregon,97101,Not Yet Available,solar,1,Solar = 1 MW,Solar Photovoltaic,28896f65-21df-4882-9d17-e5b1429c567a
-123.289089000357023,44.564333000067961,5624,Oregon State University Energy Center,Oregon State University,Commercial CHP,Corvallis,Benton,Oregon,97331,3452 SW Jefferson Way,natural gas,5.7,Natural Gas = 5.7 MW,Natural Gas Fired Combined Cycle,266482bc-01d0-4640-a95e-f7c7795c34a6
-70.620600000289755,41.60670000020491,5625,Town of Falmouth WWTP,Town of Falmouth,Commercial Non-CHP,Falmouth,Barnstable,Massachusetts,2540,Blacksmith Shop Rd,wind,1.6,Wind = 1.6 MW,Onshore Wind Turbine,8f3db5a4-ed55-4d0f-be95-f797050208e2
-118.968640000335711,35.411817000354347,5626,Bakersfield College Solar 01,Kern Community College District,Commercial Non-CHP,Bakersfield,Kern,California,93301,1801 Panorama Drive,solar,1.1,Solar = 1.1 MW,Solar Photovoltaic,52a47a88-b80d-424b-8288-a3bba5fa3e6d
-117.511667000031991,33.82638900015229,5627,"Temescal Canyon RV, LLC","Temescal Canyon RV, LLC",IPP Non-CHP,Corona,Riverside,California,92881,20242 Temescal Canyon Rd,solar,1.5,Solar = 1.5 MW,Solar Photovoltaic,9252ece9-5615-4df4-8a58-1c2a33371e09
-111.282777000358237,32.371667000231923,5628,Avra Valley Solar,NRG Solar Avra Valley,IPP Non-CHP,Marana,Pima,Arizona,85653,9602 N. Garvey Road,solar,25,Solar = 25 MW,Solar Photovoltaic,976f1334-6222-4693-b9df-9311f99a3e22
-74.973889000277097,39.417499999925099,5629,Vineland Mays Landing Solar,NJR Clean Energy Ventures Corporation,IPP Non-CHP,Millville,Cumberland,New Jersey,8332,3042 Mays Landing Road,solar,4.3,Solar = 4.3 MW,Solar Photovoltaic,fafb86a1-def0-4b52-8100-df77a9531b22
-74.349722000369979,40.256666999582421,5630,Manalapan Village Solar,NJR Clean Energy Ventures Corporation,IPP Non-CHP,Manalapan,Monmouth,New Jersey,7726,162 Highway 33 and Millhurst R,solar,3.5,Solar = 3.5 MW,Solar Photovoltaic,d2826f27-4f3e-4a2a-ab42-1dee38d94c49
-74.556388999852402,40.279721999770516,5631,McGraw Hill Solar,NJR Clean Energy Ventures Corporation,IPP Non-CHP,East Windsor Township,Mercer,New Jersey,8520,159 Princeton Hightstown Road,solar,12,Solar = 12 MW,Solar Photovoltaic,ba94eb78-d36c-4d5a-a544-6ec264c4e1ba
-100.372,37.901330000079497,5632,Cimarron Windpower II,"Cimarron Windpower II, LLC",IPP Non-CHP,Cimarron,Gray,Kansas,20069,8502 State Highway 23,wind,131,Wind = 131 MW,Onshore Wind Turbine,e69b1dde-94d1-4016-8abe-dc15f89b2572
-73.896618000220485,40.781320999664445,5633,Astoria Energy II,Astoria Energy II LLC,IPP Non-CHP,Astoria,Queens,New York,11105,17-10 Steinway Street,natural gas,540,Natural Gas = 540 MW,Natural Gas Fired Combined Cycle,9c1194ab-6d5b-4791-9048-3557b6a36bfb
-93.247776999708719,44.978888999627657,5634,SAF Hydroelectric LLC,SAF Hydroelectric LLC,IPP Non-CHP,Minneapolis,Hennepin,Minnesota,55454,1815 West River Parkway,hydroelectric,9.6,Hydroelectric = 9.6 MW,Conventional Hydroelectric,98e6b836-ddea-4d61-818f-0c92d25f6e90
-71.960599999590272,41.473099999565363,5635,Foxwoods CoGen,Foxwoods Resort Casino,Commercial CHP,Mashantucket,New London,Connecticut,6338,350 Trolley Line Boulevard,natural gas,12,Natural Gas = 12 MW,Natural Gas Fired Combustion Turbine,355ebbc0-ced3-4957-8907-71ca73bd342f
-75.21499999995001,39.485000000149967,5636,Seabrook Solar Plant,SBS Energy Partners LLC,IPP Non-CHP,Seabrook,Cumberland,New Jersey,8302,85 Finley Road,solar,3.2,Solar = 3.2 MW,Solar Photovoltaic,a11d3ba0-1ec4-42d3-8356-b16e2de2ced1
-77.206100000114873,40.214199999930088,5637,CASD Solar,Carlisle Area School District,Commercial Non-CHP,Carlisle,Cumberland,Pennsylvania,17013,623 West Penn Street,solar,1.3,Solar = 1.3 MW,Solar Photovoltaic,d8d043bf-9336-409a-a6f4-038c423aa820
-121.412780000396651,38.36472199982046,5638,SMUD at Grundman,"Sacramento PV Energy, LLC",IPP Non-CHP,Elk Grove,Sacramento,California,95757,10645 Bruceville Road,solar,17,Solar = 17 MW,Solar Photovoltaic,43923d27-a2a6-43f7-a2cc-e0a452b5254f
-121.278887999781318,38.253055999834601,5639,SMUD at Van Conett,"Sacramento PV Energy, LLC",IPP Non-CHP,Galt,Sacramento,California,95632,10930 Boessow Road,solar,2.9,Solar = 2.9 MW,Solar Photovoltaic,e509a98c-5e0f-4b43-bd7e-f9c657e83a54
-121.337500000224793,38.237778000354467,5640,SMUD at Fleshman,"Sacramento PV Energy, LLC",IPP Non-CHP,Galt,Sacramento,California,95632,9690 Kost Road,solar,2.9,Solar = 2.9 MW,Solar Photovoltaic,4f9a95c6-4aea-478d-b2d6-52c43328812b
-91.603299999595265,41.705300000194882,5641,Oakdale Renewable Energy Plant,University of Iowa,Commercial Non-CHP,Coralville,Johnson,Iowa,52242,2320 Cross Park Road,natural gas,2.8,Natural Gas = 2.8 MW,Natural Gas Internal Combustion Engine,61795e08-7f79-4b2f-a531-3f9877389c86
-112.414595999605638,33.409062999657749,5642,Macys Goodyear,"Macys Corporate Services, Inc",IPP Non-CHP,Goodyear,Maricopa,Arizona,85338,16575 W. Commerce Dr.,solar,3.5,Solar = 3.5 MW,Solar Photovoltaic,61b9d128-2cf5-42d0-ac97-80d023e8aed8
-72.498888999827443,42.151388999702647,5643,Indian Orchard PV Facility,Western Massachusetts Electric Company,Electric Utility,Springfield,Hampden,Massachusetts,1151,225 Goodwin Street,solar,2.3,Solar = 2.3 MW,Solar Photovoltaic,132bb052-aeb2-45ec-a0ca-b434bfc400ae
-88.021516999709718,40.464049999707754,5644,"Pioneer Trail Wind Farm, LLC",E ON Climate Renewables N America LLC,IPP Non-CHP,Paxton,Iroquois,Illinois,60957,402 N 2300 East Road,wind,150.4,Wind = 150.4 MW,Onshore Wind Turbine,faba783b-6be7-44ed-a4db-5960b0225420
-73.240299999745162,42.452499999975089,5645,Silver Lake Solar Photovoltaic Facility,Western Massachusetts Electric Company,Electric Utility,Pittsfield,Berkshire,Massachusetts,1201,75 Silver Lake Boulevard,solar,1.8,Solar = 1.8 MW,Solar Photovoltaic,7592246c-0fc1-44ee-bb7d-662e54dff630
-84.157253999872182,34.999166999657348,5646,"Murphy Farm Power, LLC","Murphy Farm Power, LLC",IPP Non-CHP,Culberson,Cherokee,North Carolina,28903,160 Old Forge Road,solar,0.9,Solar = 0.9 MW,Solar Photovoltaic,0edce1f7-e58f-41b6-b16d-f0cd46e8a20c
-98.299443999940593,38.841667000431755,5647,"Post Rock Wind Power Project, LLC",Pattern Operators LP,IPP Non-CHP,Ellsworth,Ellsworth,Kansas,67439,307 11th Road,wind,201,Wind = 201 MW,Onshore Wind Turbine,a62237fd-beee-4458-a3d7-68ecdb7ccb25
-112.833887999931221,33.305000000449695,5648,Arlington Valley Solar Energy II,Arlington Valley Solar Energy II LLC,IPP Non-CHP,Arlington,Maricopa,Arizona,85326,South of Elliot Road and west,solar,125.4,Solar = 125.4 MW,Solar Photovoltaic,eae72d84-121a-42f4-8bd3-c0966f3ea34e
-105.180327000290788,40.048024999853908,5649,City of Boulder WWTP,"SunE NLB-2, LLC",IPP Non-CHP,Boulder,Boulder,Colorado,80301,4049 75th Street,solar,0.9,Solar = 0.9 MW,Solar Photovoltaic,83eb15c5-2852-4155-8848-2a5cf2e1b6ad
-120.157200000079911,36.940800000219895,5650,City of Madera WWTP,"SunE GIL1, LLC",IPP Non-CHP,Madera,Madera,California,93637,13048 Road 21  1/2,solar,1,Solar = 1 MW,Solar Photovoltaic,bd20566a-a806-4f4c-9258-ea9e40f36d3b
-118.017500000024938,33.881666999732317,5651,"Staples La Mirada, CA","SunE WF3-ST Holdings, LLC",IPP Non-CHP,La Mirada,Los Angeles,California,90638,16501 Trojan Way,solar,0.9,Solar = 0.9 MW,Solar Photovoltaic,7230f59b-4438-40a7-80ec-a70dc7e6fa45
-115.411389000402039,35.809443999840767,5652,Goodsprings Waste Heat Recovery,Nevada Power Co,Electric Utility,Jean,Clark,Nevada,89019,14551 HWY 161,natural gas,6.5,Natural Gas = 6.5 MW,Natural Gas Steam Turbine,fac16425-d2bc-422e-84b0-a3aed83f4c5f
-81.353336000156219,28.770600999636486,5653,Rinehart,Humphrey Realty,IPP Non-CHP,Lake Mary,Seminole,Florida,32746,400 Rinehart Road,solar,10,Solar = 10 MW,Solar Photovoltaic,4201338c-35b3-46b1-9259-799576aaa22e
-84.166197000391207,34.989538999924946,5654,"CS Murphy Point, LLC","CS Murphy Point, LLC",IPP Non-CHP,Murphy,Cherokee,North Carolina,28906,70 Wingate Road,solar,0.9,Solar = 0.9 MW,Solar Photovoltaic,7b2c1473-9411-42d5-b6c2-26d0b037b87f
-73.392799999620252,41.111699999755217,5655,Norden 1-3,Third Taxing District of Norwalk,Electric Utility,Norwalk,Fairfield,Connecticut,6855,10 Norden Place,petroleum,6,Petroleum = 6 MW,Petroleum Liquids,3ed7bd48-cb2d-47ca-bfd0-ae276a6707fe
-112.096944000065491,47.605277999979762,5656,Turnbull Hydro,Turnbull Hydro LLC,IPP Non-CHP,Fairfield,Teton,Montana,59436,51 4th Lane SW,hydroelectric,13,Hydroelectric = 13 MW,Conventional Hydroelectric,67c49230-557f-4413-8a3c-b8f7b01d0288
-105.231799999770146,39.908999999950083,5657,DOE Golden NWTC Load Side,DOE National Renewable Energy Laboratory,Commercial Non-CHP,Golden,Jefferson,Colorado,80403,18200 Highway 28,solar,1.1,Solar = 1.1 MW,Solar Photovoltaic,8a43361e-25ae-4229-8f24-1438fb4c271e
-105.215299999695219,39.913900000184924,5658,DOE Golden NWTC Turbine Side,DOE National Renewable Energy Laboratory,Commercial Non-CHP,Golden,Jefferson,Colorado,80403,18200 Highway 128,wind,8.8,Wind = 8.8 MW,Onshore Wind Turbine,1f0d9c61-d35e-44da-8d63-284b29b11ad4
-105.170992999727105,39.74089599995051,5659,DOE Golden NREL Main Campus,DOE National Renewable Energy Laboratory,Commercial Non-CHP,Golden,Jefferson,Colorado,80401,15013 Denver West Blvd.,solar,3.4,Solar = 3.4 MW,Solar Photovoltaic,96674662-c0c1-40dc-ac08-949fb7cc093c
-120.068611000397311,35.405556000309218,5660,Topaz Solar Farm,Topaz Solar Farms LLC,IPP Non-CHP,Santa Margarita,San Luis Obispo,California,93453,10400 Helios Way,solar,585.9,Solar = 585.9 MW,Solar Photovoltaic,9e116f79-fccf-46c2-9459-1c67bdd8df98
-122.296110999722828,37.825832999793136,5661,Power Generation Station (PGS) 2,East Bay Municipal Util Dist,Commercial CHP,Oakland,Alameda,California,94607,2020 Wake Ave.,biomass,3.8,Biomass = 3.8 MW,Other Waste Biomass,12ca4b8d-67e7-457b-9caa-5027f90184d9
-121.162879000065743,38.613507999994283,5662,Aerojet I,Solar Power Inc.,IPP Non-CHP,Rancho Cordova,Sacramento,California,95670,Aerojet Rd & White Rock Rd,solar,3,Solar = 3 MW,Solar Photovoltaic,25330d72-12df-4271-a444-20401c54c542
-121.170299999645238,38.608600000289812,5663,Aerojet II,Solar Power Inc.,IPP Non-CHP,Rancho Cordova,Sacramento,California,95670,Aerojet Rd & White Rock Rd,solar,2.7,Solar = 2.7 MW,Solar Photovoltaic,6cd28551-6ff9-40be-9078-b8e50f268757
-97.508812000073704,30.238491999806001,5664,Webberville Solar Project,FRV AE Solar LLC,IPP Non-CHP,Manor,Travis,Texas,78653,18580 FM 969,solar,30,Solar = 30 MW,Solar Photovoltaic,9790f78d-8658-4dc0-b4fb-3b3cc132caf6
-121.718055000238053,37.790833000042994,5665,Vasco Winds,"Vasco Winds, LLC",IPP Non-CHP,Livermore,Contra Costa,California,94550,6185 Industrial Way,wind,78.2,Wind = 78.2 MW,Onshore Wind Turbine,5a2bcfa8-14e9-4630-bd37-a02b151c9074
-121.821944000415272,38.116667000082032,5666,Montezuma Wind II,"NextEra Energy Montezuma Wind II, LLC",IPP Non-CHP,Birds Landing,Solano,California,94512,6700 Birds Landing Road,wind,78.2,Wind = 78.2 MW,Onshore Wind Turbine,deeaefdb-2e5c-4dbc-923d-496f4a494d08
-118.175645000316479,33.811182000349106,5667,Signal Hill West Unit,"Signal Hill Petroleum, Inc",Industrial Non-CHP,Signal Hill,Los Angeles,California,90755,1215 E. 29th St.,other,5.7,Other = 5.7 MW,Other Gases,de77092d-234a-49a9-bebd-cb430082cdf4
-104.719999999800109,41.12361100044734,5668,Cheyenne Prairie Generating Station,Black Hills Service Company LLC,Electric Utility,Cheyenne,Laramie,Wyoming,82007,6711 HR Ranch Road,natural gas,131,Natural Gas = 131 MW,"Natural Gas Fired Combined Cycle; Natural Gas Fired Combustion Turbine;",07c1a52e-9c6c-47be-91f3-94000eb7ace6
-82.59450699969824,42.915770000385237,5669,Blue Water Renewables Inc,Blue Water Renewables Inc,IPP Non-CHP,Kimball Township,St Clair,Michigan,48074,6797 Smiths Creek Road,biomass,3.2,Biomass = 3.2 MW,Landfill Gas,ee6897dc-0b77-48f8-a601-75d6a028f97f
-112.904027999592472,33.341833000192878,5670,Mesquite Solar 1,"Mesquite Solar 1, LLC",IPP Non-CHP,Tonopah,Maricopa,Arizona,85354,39903 W. Elliot Road,solar,170,Solar = 170 MW,Solar Photovoltaic,1b9920ff-c22f-4f19-bf34-ce2ec0fd92a6
-118.334491999705961,34.938261000444868,5671,Catalina Solar LLC,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Rosamond,Kern,California,93560,1232 Catalina rd,solar,110,Solar = 110 MW,Solar Photovoltaic,f8f03a3c-3231-4c8f-a6a3-660992b04341
-73.377476999863632,42.556500999921241,5672,Stephentown Spindle,Beacon Power LLC,IPP Non-CHP,Stephentown,Rensselaer,New York,12168,99 Grange Hall Road,other,20,Other = 20 MW,Flywheels,173f508b-a4ab-4ab3-bf2c-e99a06254079
-71.404999999650215,42.661700000254882,5673,Beacon Power Flywheel System 2,Beacon Power LLC,IPP Non-CHP,Tyngsboro,Middlesex,Massachusetts,1879,65 Middlesex Rd,other,2,Other = 2 MW,Flywheels,2238fb8f-2942-4714-9c8d-e603ddabfa1b
-117.099700000254757,32.6325000001749,5674,"Rohr Inc, a UTC Aerospace Systems Company",UTAS Aerostructures,Industrial CHP,Chula Vista,San Diego,California,91910,833 G Street,natural gas,9.6,Natural Gas = 9.6 MW,Natural Gas Internal Combustion Engine,7630f211-8e7d-4e0e-919b-6467001731b6
-122.109399999610275,37.438299999945116,5675,City of Palo Alto,City of Palo Alto,Electric Utility,Palo Alta,Santa Clara,California,94303,3201 East Bayshore Road,natural gas,4.4,Natural Gas = 4.4 MW,Natural Gas Internal Combustion Engine,0449efd4-c1f5-4f1c-834d-36ad69d0567d
-117.236908000004178,33.143846999939171,5676,Watkins Manufacturing Co.,Watkins Manufacturing Corporation,Industrial Non-CHP,San Diego,San Diego,California,92081,1280 Park Center Dr,natural gas,2,Natural Gas = 2 MW,Natural Gas Internal Combustion Engine,820f5374-437c-4e92-a653-99daf76b9c6f
-76.047390000048438,40.94953600028623,5677,Hazle Spindle,Beacon Power LLC,IPP Non-CHP,Hazel Towhship,Luzerne,Pennsylvania,18202,Site 30A Humboldt Industrial P,other,20,Other = 20 MW,Flywheels,95adddd3-c692-470f-8096-8ea19afcc7e0
-110.810600000189822,32.096972999604304,5678,UASTP II,Tucson Electric Power Co,Electric Utility,Tucson,Pima,Arizona,85747,9070 S. Rita Rd.,solar,4,Solar = 4 MW,Solar Photovoltaic,3c14a816-da1b-43b2-b128-8a3d7644375b
-73.275000000049943,42.586666999782267,5679,Berkshire Wind Power Project,Massachusetts Mun Wholes Electric Co,Electric Utility,Lanesboro,Berkshire,Massachusetts,1224,108 Brodie Mountain Rd,wind,15,Wind = 15 MW,Onshore Wind Turbine,34b0d30b-eb08-4362-8a86-f108d4be2d2b
-116.562499999875058,33.909722000270165,5680,North Palm Springs 4A,Solar Power Inc.,IPP Non-CHP,Palm Springs,Riverside,California,92240,19th Ave and Karen Rd,solar,4,Solar = 4 MW,Solar Photovoltaic,d6642de7-16c8-4761-8e77-217728bf0628
-75.219722000070192,39.825277999879859,5681,"Johnson Matthey, Inc. Solar","Constellation Solar New Jersey II, LLC",IPP Non-CHP,Paulsboro,Gloucester,New Jersey,8066,240 Mantua Grove Road,solar,4,Solar = 4 MW,Solar Photovoltaic,456c23e3-e71b-40af-b2f6-cbb09984b199
-74.11,40.750833000242835,5682,NJMC Landfill,Public Service Elec & Gas Co,Electric Utility,Kearny,Hudson,New Jersey,7032,932 Bellville Turnpike NJMC 1A,solar,2.5,Solar = 2.5 MW,Solar Photovoltaic,e0d8f9e2-3677-43f3-9863-06433ab74577
-121.855342000033261,38.137487999771452,5683,Shiloh IV Wind Project LLC,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Birds Landing,Solano,California,94512,6523 Montezuma Hills Rd,wind,101.3,Wind = 101.3 MW,Onshore Wind Turbine,0d25e954-6762-431b-ae30-82c87da8d668
-74.353600000239794,40.500300000444724,5684,Summit Associates,Public Service Elec & Gas Co,Electric Utility,Edison,Middlesex,New Jersey,8818,45 Fernwood Ave. & 110 Fieldcr,solar,1.9,Solar = 1.9 MW,Solar Photovoltaic,d18e2cff-1d79-4bc8-8885-3eedc379dbf8
-74.479700000354683,40.362200000030043,5685,BlackRock-Matrix,Public Service Elec & Gas Co,Electric Utility,South Brunswick,Middlesex,New Jersey,8810,140 Docks Corner Rd.,solar,2.5,Solar = 2.5 MW,Solar Photovoltaic,0e419b18-9e1e-43e3-afc3-dbe76bf6c668
-74.824722000320037,40.031387999756419,5686,Mill Creek Solar,Public Service Elec & Gas Co,Electric Utility,Burlington,Burlington,New Jersey,8016,600 Irick Road,solar,3.5,Solar = 3.5 MW,Solar Photovoltaic,53404cc3-56f9-4a9d-a6e7-f385cf928d67
-117.119443999740781,33.058611000197573,5687,Lake Hodges Hydroelectric Facility,San Diego County Water Auth,Electric Utility,Escondido,San Diego,California,92029,18963 Lake Drive,pumped storage,42,Pumped Storage = 42 MW,Hydroelectric Pumped Storage,83b82337-40c4-493d-859d-d467dd376168
-95.877033000072856,45.589699999655295,5688,UMM Wind Turbine,University of Minnestoa Morris Campus,Commercial Non-CHP,Morris,Stevens,Minnesota,56267,.608 County Highway 10,wind,0.6,Wind = 0.6 MW,Onshore Wind Turbine,31ad6e2e-f218-4268-937a-0a4f8a8a6b93
-74.71472199982037,40.825555999909511,5689,Benjamin Moore & Co. Solar,"Constellation Solar New Jersey, LLC",Commercial Non-CHP,Mount Olive,Morris,New Jersey,7828,360 US Route 206,solar,1.4,Solar = 1.4 MW,Solar Photovoltaic,1cabeb62-11d9-41c3-be4d-0e6bf203411c
-75.008610999797781,39.876111000422384,5690,Cherry Hill,NFI Solar LLC,IPP Non-CHP,Cherry Hill,Camden,New Jersey,8003,1515 Burnt Mill Rd,solar,1.1,Solar = 1.1 MW,Solar Photovoltaic,866748ed-128b-42c7-8cc0-c1bd2c518db9
-117.234721999920339,32.877221999995356,5691,UCSD Fuel Cell Plant,BioFuels Point Loma LLC,IPP Non-CHP,San Diego,San Diego,California,92093,9400 Gilman Drive,biomass,2.8,Biomass = 2.8 MW,Other Waste Biomass,de5d6359-2103-4c5c-8f99-f2af47adf618
-103.13782500032346,32.127430000294339,5692,SPS1 Dollarhide,"SunE SPS1, LLC",IPP Non-CHP,Jal,Lea,New Mexico,88252,Willis Road,solar,10,Solar = 10 MW,Solar Photovoltaic,c6dcb6fe-83cd-4150-9e90-4aaffceb3f9c
-103.183055999734563,32.183611000147607,5693,SPS2 Jal,"SunE SPS2, LLC",IPP Non-CHP,Jal,Lea,New Mexico,88252,74 Flying E Road,solar,10,Solar = 10 MW,Solar Photovoltaic,c69e9b0f-7383-4cfc-b780-74fff9034437
-103.323332999818035,32.469722000270167,5694,SPS3 Lea,"SunE SPS3, LLC",IPP Non-CHP,Eunicel,Lea,New Mexico,88231,NM Highway 176,solar,10,Solar = 10 MW,Solar Photovoltaic,0802c9d9-b209-4c0e-a519-5641977d3940
-103.30361100044729,32.681943999615953,5695,SPS4 Monument,"SunE SPS4, LLC",IPP Non-CHP,Monument,Lea,New Mexico,88240,Maddox Road,solar,10.1,Solar = 10.1 MW,Solar Photovoltaic,5a489b6e-1386-461f-add2-4702e01ab42e
-104.234721999820408,32.345556000309216,5696,SPS5 Hopi,"SunE SPS5, LLC",IPP Non-CHP,Carlsbad,Eddy,New Mexico,88220,800 W. Derrick Road,solar,10.1,Solar = 10.1 MW,Solar Photovoltaic,4ea65a4e-a543-41be-8a92-849933dfeeb5
-102.28,35.749999999700265,5697,Suzlon Project VIII LLC,Suzlon Project VIII LLC,IPP Non-CHP,Channing,Hartley,Texas,79018,4495 FM 722,wind,4.2,Wind = 4.2 MW,Onshore Wind Turbine,c610d4ef-6cd3-4e39-a79b-59342704f619
-75.037390999594891,39.490271000406381,5698,Vineland Headquarters,NFI Solar LLC,IPP Non-CHP,Vineland,Cumberland,New Jersey,8360,71 W Park Avenue,solar,1.1,Solar = 1.1 MW,Solar Photovoltaic,2c7a33b5-f192-4be1-9a8b-b60a63e00b1e
-116.593332999918005,33.924167000007117,5699,North Palm Springs 1A,Solar Power Inc.,IPP Non-CHP,Palm Springs,Riverside,California,92240,Dillon Rd & Worsley Rd,solar,2.4,Solar = 2.4 MW,Solar Photovoltaic,8b1f22b8-2b8e-4069-b1f2-5d9e8d7e4880
-77.029599999640254,41.532300000144971,5700,Laurel Hill Wind,Laurel Wind Energy LLC,IPP Non-CHP,Roaring Branch,Lycoming,Pennsylvania,17765,1464 Marshall Road,wind,69,Wind = 69 MW,Onshore Wind Turbine,6746436a-077c-4ac2-a8c7-16ad072315cc
-75.070038999700046,39.462376000052416,5701,The City of Vineland at West Vineland,"Constellation Solar New Jersey, LLC",IPP Non-CHP,Vineland,Cumberland,New Jersey,8360,1776 South Mill Rd.,solar,3.7,Solar = 3.7 MW,Solar Photovoltaic,585b99db-e15d-4938-9107-8ab869cde73d
-74.99770300039313,39.505034000418846,5702,The City of Vineland at North Vineland,"Constellation Solar New Jersey, LLC",IPP Non-CHP,Vineland,Cumberland,New Jersey,8360,1310 North Main Rd.,solar,2.3,Solar = 2.3 MW,Solar Photovoltaic,3e8b21dd-ae7c-4b59-89a1-5f0cf1c2e29d
-76.864443999790694,38.907777999555094,5703,FedEx Field Solar Facility,NRG Solar Arrowhead LLC,IPP Non-CHP,Landover,Prince Georges,Maryland,20785,1600 FedEx Way,solar,2,Solar = 2 MW,Solar Photovoltaic,d4cf7f6a-6a6f-4407-a1f0-f357b50984d1
-110.337776999908613,46.41194400041536,5704,Gordon Butte Wind LLC,Gordon Butte Wind LLC,IPP Non-CHP,Martinsdale,Meagher,Montana,59053,45 John Sears Road,wind,9.6,Wind = 9.6 MW,Onshore Wind Turbine,6906b8f4-440b-4bd0-abe8-268e7fafb89f
-115.393332999618224,42.982221999945409,5705,Sawtooth Wind Project,Idaho Winds LLC,IPP Non-CHP,Glenns Ferry,Elmore,Idaho,83623,5420 W Wicher Road,wind,22.4,Wind = 22.4 MW,Onshore Wind Turbine,f04e1c22-eaeb-4e01-8828-8214196b3349
-74.98083300034267,39.487500000324815,5706,Maple Solar,NFI Solar LLC,IPP Non-CHP,Vineland,Cumberland,New Jersey,8361,2363 Maple Avenue,solar,2.4,Solar = 2.4 MW,Solar Photovoltaic,30a3c4eb-ac5a-4332-8e7c-8002d5774f29
-97.58569999975515,26.330719999928078,5707,Los Vientos Wind 1A,"Los Vientos Wind 1A, LLC",IPP Non-CHP,Sebastian,Cameron,Texas,78594,4545 FM 507,wind,200,Wind = 200 MW,Onshore Wind Turbine,c54b5459-dd56-4a68-9163-14f2a4367a5d
-97.666800000319711,26.348920000157932,5708,Los Vientos Wind 1B,"Los Vientos Wind 1B, LLC",IPP Non-CHP,Sebastian,Cameron,Texas,78594,4545 FM 507,wind,201.6,Wind = 201.6 MW,Onshore Wind Turbine,1300acfc-a675-4322-a5df-6a2504b5b9ac
-121.431342000233087,38.338868000058199,5709,SMUD at Lawrence,"Sacramento PV Energy, LLC",IPP Non-CHP,Elk Grove,Sacramento,California,95757,6150 Point Pleasant Road,solar,1,Solar = 1 MW,Solar Photovoltaic,6c4f4e90-7d52-4d17-8e84-a79287f08b5e
-78.097500000124853,39.14083300004296,5710,Frederick County LFGTE Facility,Frederick County Virginia,Commercial Non-CHP,Winchester,Frederick,Virginia,22602,280 Landfill Road,biomass,2,Biomass = 2 MW,Landfill Gas,def5ef9e-bd93-4e13-b820-97aa7f696d85
-97.961194000202909,41.864582999905565,5711,TPW Petersburg,TPW Petersburg LLC,IPP Non-CHP,Petersburg,Boone,Nebraska,68652,2460 State Highway Road 32,wind,40.5,Wind = 40.5 MW,Onshore Wind Turbine,e226e150-0648-43b7-9be7-933f09405934
-124.065411999564105,46.79358099996324,5712,Coastal Energy Project,Coastal Community Action Program,IPP Non-CHP,Aberdeen,Grays Harbor,Washington,98520,117 East Third St,wind,6,Wind = 6 MW,Onshore Wind Turbine,faefa877-226f-497a-a61d-2cec7634d156
-118.432500000274786,34.891389000002391,5713,Pacific Wind LLC,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Rosamond,Kern,California,93560,4551 170th Street West,wind,140,Wind = 140 MW,Onshore Wind Turbine,05930689-9b3d-49df-b235-9915d624f5a4
-77.344999999650213,39.674999999950103,5714,Mount Saint Mary's,Constellation Solar Horizons LLC,IPP Non-CHP,Emmitsburg,Frederick,Maryland,21727,16300 Old Emmitsburg Road,solar,13.7,Solar = 13.7 MW,Solar Photovoltaic,01619ffd-3f84-4775-b4fe-fab34db83f4f
-122.405600000039954,45.584722000320085,5715,Consumer Products (Camas) LLC,Georgia-Pacific Consumer Products (Camas) LLC,Industrial CHP,Camas,Clark,Washington,98607,401 NE Adams St,biomass,10,Biomass = 10 MW,Wood/Wood Waste Biomass,95c2b533-665c-47cb-9f4b-af147fbf9750
-112.757778000154531,42.703333000117937,5716,Power County Wind Park South,Power County Wind Park South LLC,IPP Non-CHP,American Falls,Power,Idaho,83211,Garden Road,wind,22.5,Wind = 22.5 MW,Onshore Wind Turbine,e547f3f8-f464-440b-804c-e46d1a1e62dc
-112.748611000097526,42.738889000327163,5717,Power County Wind Park North,Power County Wind Park North LLC,IPP Non-CHP,American Falls,Power,Idaho,83211,Garden Road,wind,22.5,Wind = 22.5 MW,Onshore Wind Turbine,9e1d99ff-3bb0-4739-94b7-ed20eb5e2b1e
-100.280276999683736,37.873888999977396,5718,Cimarron Wind Energy LLC,Cimarron Wind Energy LLC,IPP Non-CHP,Cimmaron,Gray,Kansas,67384,10001 19 Road,wind,165.6,Wind = 165.6 MW,Onshore Wind Turbine,074273f6-72f8-4fd3-8f91-172bc031f506
-121.800000000199816,47.791600000139965,5719,Youngs Creek Hydroelectric Project,PUD 1 of Snohomish County,Electric Utility,Monroe,Snohomish,Washington,98272,21632 Youngs River Truck Trail,hydroelectric,7.9,Hydroelectric = 7.9 MW,Conventional Hydroelectric,edcae536-e950-4763-82d1-9951e14810e1
